,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
6855,Regency Beauty Institute-Lewisville,Lewisville,75067,,0.515075377,0.46713615
6856,Regency Beauty Institute-Dallas,Dallas,75244,,0.515075377,0.46713615
6857,Regency Beauty Institute-Plano,Plano,75075,,0.515075377,0.46713615
6858,Empire Beauty School-Virginia Beach,Virginia Beach,23462-6779,,PrivacySuppressed,PrivacySuppressed
6859,Ross Medical Education Center-Morgantown,Morgantown,26505-1875,,0.701388889,0.633333333
6860,Paul Mitchell the School-Ogden,Ogden,84401,,0.623481781,0.571428571
6861,Everest Institute-Bensalem,Bensalem,19020-2062,,0.728373702,0.645962733
6862,Golf Academy of America-Dallas,Farmers Branch,75234-8906,,0.313246568,0.340247453
6863,Utah College of Massage Therapy-Dallas,Richardson,75801-4848,,0.60325477,0.548076923
6864,Miami Ad School-New York,Astoria,11106,,0.6,0.593220339
6865,Dade Medical College-West Palm Beach,West Palm Beach,33415,,0.819548872,0.779005525
6866,Dade Medical College-Jacksonville,Jacksonville,32225,,0.819548872,0.779005525
6867,WestMed College,San Jose,95128-0000,,PrivacySuppressed,PrivacySuppressed
6868,Larry's Barber College,Chicago,60628-2322,,PrivacySuppressed,PrivacySuppressed
6869,Futura Career Institute,Hialeah,33012-3325,,,
6870,Access Careers,Brooklyn,11201-5826,,,
6871,Flair Beauty College,Valencia,91355-2106,,PrivacySuppressed,PrivacySuppressed
6872,Eternity Cosmetology School,West Palm Beach,33415-5719,,,
6873,Tri-State Institute of Hair Design,London,40744,,,
6874,Vogue College of Cosmetology-San Antonio Fredericksburg,San Antonio,78201-5035,,PrivacySuppressed,PrivacySuppressed
6875,Vogue College of Cosmetology,San Antonio,78238-4402,,PrivacySuppressed,PrivacySuppressed
6876,Tomorrow's Image Barber And Beauty Academy of Virginia,Newport News,23602-5532,,,
6877,Vantage College,El Paso,79936,,PrivacySuppressed,PrivacySuppressed
6878,College of International Esthetics Inc,Arvada,80002-3754,,PrivacySuppressed,PrivacySuppressed
6879,Medical Allied Career Center,Santa Fe Springs,90670-4710,,PrivacySuppressed,PrivacySuppressed
6880,Bais HaMedrash and Mesivta of Baltimore,Baltimore,21209-1613,,PrivacySuppressed,PrivacySuppressed
6881,Long Island Barber Institute,Hempstead,11550-6317,,PrivacySuppressed,PrivacySuppressed
6882,Salon Institute-Toledo Campus,Toledo,43615-1731,,PrivacySuppressed,PrivacySuppressed
6883,American Institute of Medical Sonography,Las Vegas,89102,,PrivacySuppressed,PrivacySuppressed
6884,Curve Metric School of Hair Design,Elmwood Park,60707-1118,,,
6885,Athena Career Academy,Toledo,43615,,PrivacySuppressed,PrivacySuppressed
6886,Yeshiva Gedolah Zichron Leyma,Union,07083,,PrivacySuppressed,PrivacySuppressed
6887,The Barber School,Midvale,84047-3723,,PrivacySuppressed,PrivacySuppressed
6888,Be'er Yaakov Talmudic Seminary,Spring Valley,10977-1912,,PrivacySuppressed,PrivacySuppressed
6889,RGV Careers,Pharr,78577-2106,,PrivacySuppressed,PrivacySuppressed
6890,Alexander Academy,Fitchburg,01420-0000,,PrivacySuppressed,PrivacySuppressed
6891,LeMelange Academy of Hair,Napa,94558-2935,,PrivacySuppressed,PrivacySuppressed
6892,Aveda Institute-Tucson,Tucson,85719-4876,,PrivacySuppressed,PrivacySuppressed
6893,Velvet Touch Academy of Cosmetology,Nampa,83687-5020,,PrivacySuppressed,PrivacySuppressed
6894,Ambiance Beauty & Barber Academy Inc,Melbourne,32935-8771,,,
6895,Diamond Beauty College,South El Monte,91733-2180,,,
6896,Unitek College,South San Francisco,94080-1005,,PrivacySuppressed,PrivacySuppressed
6897,University Academy of Hair Design,Northport,35476-3100,,PrivacySuppressed,PrivacySuppressed
6898,Florida Institute of Recording Sound and Technology,Orlando,32804-3309,,PrivacySuppressed,PrivacySuppressed
6899,New Dimensions Beauty Academy Inc,Parker,80138-9801,,PrivacySuppressed,PrivacySuppressed
6900,Jolei's Hair Institute,LAKE CITY,29560-9337,,,
6901,Paul Mitchell the School-Reno,Reno,89502,,PrivacySuppressed,PrivacySuppressed
6902,Boise Barber College,Boise,83704-5919,,PrivacySuppressed,PrivacySuppressed
6903,Austin Kade Academy,Idaho Falls,83404-5540,,PrivacySuppressed,PrivacySuppressed
6904,Aesthetic Science Institute,Latham,12110-1095,,PrivacySuppressed,PrivacySuppressed
6905,Elaine Sterling Institute,Sandy Springs,30342-2633,,PrivacySuppressed,PrivacySuppressed
6906,Wade Gordon Hairdressing Academy,Amarillo,79121-0548,,,
6907,Mitsu Sato Hair Academy,Overland Park,66212-1457,,PrivacySuppressed,PrivacySuppressed
6908,SAE Institute of Technology-Los Angeles,Los Angeles,90038,,PrivacySuppressed,PrivacySuppressed
6909,Florida Vocational Institute,Miami,33144,,,
6910,SAE Institute of Technology-Atlanta,Atlanta,30303-1736,,PrivacySuppressed,PrivacySuppressed
6911,Academy di Firenze,Jerome,83338-2329,,PrivacySuppressed,PrivacySuppressed
6912,SAE Institute of Technology-Miami,North Miami Beach,33160-4307,,PrivacySuppressed,PrivacySuppressed
6913,Colorado State University-Global Campus,Greenwood Village,80111-0000,,0.528455285,0.541984733
6914,Paul Mitchell the School-Overland Park,Overland Park,66212,,PrivacySuppressed,PrivacySuppressed
6915,Medspa Academies,South Jordan,84095-3519,,PrivacySuppressed,PrivacySuppressed
6916,Brighton Institute of Cosmetology,Brighton,48116-8360,,PrivacySuppressed,PrivacySuppressed
6917,West Coast University-Dallas,Dallas,75247-3900,,0.650793651,0.579088472
6918,Stevens-Henager College,St. George,84790-2111,,0.347404844,0.27631579
6919,National American University-Bellevue,Bellevue,68123-1065,,0.126328956,0.086676218
6920,National American University-Burnsville,Burnsville,55337-2548,,0.126328956,0.086676218
6921,National American University-Mesquite,Mesquite,75150-5628,,0.126328956,0.086676218
6922,Empire Beauty School-Savannah,Savannah,31406-2455,,0.518896834,0.62295082
6923,Ogle School Hair Skin Nails-Denton,Denton,76205-7534,,PrivacySuppressed,PrivacySuppressed
6924,Empire Beauty School-West Greensboro,Greensboro,27407-2693,,PrivacySuppressed,PrivacySuppressed
6925,California College San Diego,San Marcos,92069-2971,,0.465934066,0.459375
6926,Old Town Barber College-Topeka,Topeka,66601-0000,,PrivacySuppressed,PrivacySuppressed
6927,Jolie Hair and Beauty Academy-Northfield,Northfield,08225-1265,,PrivacySuppressed,PrivacySuppressed
6928,Hays Academy of Hair Design,Salina,67401-0000,,PrivacySuppressed,PrivacySuppressed
6929,Bellus Academy,Manhattan,66502-2838,,PrivacySuppressed,PrivacySuppressed
6930,Cortiva Institute-Seattle,Federal Way,98003-5475,,0.752252252,0.733333333
6931,MotoRing Technical Training Institute,East Providence,02914-5022,,0.719101124,0.774566474
6932,Leon Studio One School of Hair Design & Career Training Center,North Tonawanda,14120-5922,,PrivacySuppressed,PrivacySuppressed
6933,Columbia College,Centreville,20121,,PrivacySuppressed,PrivacySuppressed
6934,Unitek College,Hayward,94541-7026,,PrivacySuppressed,PrivacySuppressed
6935,ITT Technical Institute-Philadelphia,Philadelphia,19106-3324,,0.403152496,0.452518746
6936,ITT Technical Institute-Marlton,Marlton,08053-3102,,0.403152496,0.452518746
6937,ITT Technical Institute-Germantown,Greenfield,53220,,0.403152496,0.452518746
6938,ITT Technical Institute-Southfield,Troy,48083,,0.403152496,0.452518746
6939,ITT Technical Institute-West Palm Beach,West Palm Beach,33409-5180,,0.403152496,0.452518746
6940,ITT Technical Institute-Salem,Salem,97306-1905,,0.403152496,0.452518746
6941,ITT Technical Institute-Deerfield Beach,Fort Lauderdale,33328,,0.403152496,0.452518746
6942,ITT Technical Institute-Indianapolis East,Indianapolis,46219-1794,,0.403152496,0.452518746
6943,ITT Technical Institute-Douglasville,Douglasville,30135-2371,,0.403152496,0.452518746
6944,ITT Technical Institute-Overland Park,Overland Park,66213-1106,,0.403152496,0.452518746
6945,ITT Technical Institute-Springfield,Springfield,62704-5373,,0.403152496,0.452518746
6946,ITT Technical Institute-West Chester,Norwood,45212,,0.403152496,0.452518746
6947,Pennsylvania State University-World Campus,University Park,16802-1503,,0.576460375,0.515949906
6948,Medical Career Institute,Ocean,07712,,,
6949,Advance Beauty Techs Academy,San Jacinto,92583-6572,,PrivacySuppressed,PrivacySuppressed
6950,Montage Academy,Longmont,80501,,,
6951,Brand College,Glendale,91203,,,
6952,Hinton Barber and Beauty College,Vallejo,94590,,,
6953,Advanced Career Institute,Visalia,93291,,PrivacySuppressed,PrivacySuppressed
6954,Digital Film Academy,New York,10036,,PrivacySuppressed,PrivacySuppressed
6955,MyComputerCareer.com-Raleigh,Raleigh,27606,,PrivacySuppressed,PrivacySuppressed
6956,Kaplan University-Augusta Campus,Augusta,04330,,0.301279649,0.25384735
6957,South University-Austin,Austin,78729,,0.100659593,0.112386595
6958,South University-Cleveland,Cleveland,44128,,0.100659593,0.112386595
6959,Bryant & Stratton College-Online,Orchard Park,14127,,0.277818628,0.183945139
6960,Virginia College-Florence,Florence,29501,,0.313246568,0.340247453
6961,Ogle School Hair Skin Nails-San Antonio,San Antonio,78216,,PrivacySuppressed,PrivacySuppressed
6962,Elizabethtown College School of Continuing and Professional Studies,Elizabethtown,17022-2298,,0.718390805,0.589108911
6963,Fortis College-Cutler Bay,Cutler Bay,33157,,0.535031847,0.558823529
6964,Ideal Beauty Academy,Louisville,40223,,PrivacySuppressed,PrivacySuppressed
6965,Minnesota School of Cosmetology-Plymouth Campus,Plymouth,55447,,PrivacySuppressed,PrivacySuppressed
6966,Mercyhurst University-North East Campus,North East,16428,,0.392183288,0.361853832
6967,Warner Pacific College Adult Degree Program,Portland,97266,,0.422705314,0.400990099
6968,Platt College-Riverside,Riverside,92507,,0.714622642,0.703910615
6969,Savannah Law School,Savannah,31401,,PrivacySuppressed,PrivacySuppressed
6970,Empire Beauty School-Glen Burnie,Glen Burnie,21061,,0.445190157,0.344827586
6971,Everest College-Woodbridge,Woodbridge,22192,,0.728373702,0.645962733
6972,Everest College-Kansas City,Kansas City,64114,,0.140728982,0.096191944
6973,International School of Cosmetology-Toni & Guy Hairdressing Academy,Scottsdale,85250,,PrivacySuppressed,PrivacySuppressed
6974,InterCoast Career Institute-Salem,Salem,03079,,0.6232493,0.64987715
6975,American National University-Canton,Canton,44718,,0.324091778,0.251445087
6976,Vatterott College-Fairview Heights,Fairview Heights,62208,,0.461267606,0.56875
6977,Ross Medical Education Center-Dayton,Dayton,45424,,PrivacySuppressed,PrivacySuppressed
6978,Ross Medical Education Center-Ontario,Ontario,44906,,0.773366419,0.641025641
6979,Ross Medical Education Center-Bowling Green,Bowling Green,42104,,0.761183758,0.638888889
6980,Florida Institute of Technology-Online,Melbourne,32901-6975,,0.058626466,0.165022422
6981,Rasmussen College-Kansas,Topeka,66606,,0.308111793,0.230868666
6982,Columbia Institute,Silver Spring,20906-4503,,PrivacySuppressed,PrivacySuppressed
6983,School of Missionary Aviation Technology,Ionia,48846,,PrivacySuppressed,PrivacySuppressed
6984,Ace Cosmetology and Barber Training Center,Waterbury,06705,,,
6985,Manthano Christian College,Westland,48185-1919,,,
6986,California Miramar University,San Diego,92108,,,
6987,Rocky Vista University,Parker,80134,,,
6988,Virginia College-Greensboro,Greensboro,27406,,0.313246568,0.340247453
6989,The College of Health Care Professions-Dallas,Dallas,75243-1188,,0.767045455,0.666666667
6990,The College of Health Care Professions-Fort Worth,Fort Worth,76137-5021,,0.713772455,0.636363636
6991,Shear Finesse Hairstyling Academy,Jacksonville,32208,,,
6992,Academy of Salon Professionals,Sedalia,65301,,PrivacySuppressed,PrivacySuppressed
6993,CyberTex Institute of Technology,Austin,78752,,,
6994,UEI College-Santa Cruz,Santa Cruz,95065,,PrivacySuppressed,PrivacySuppressed
6995,New England Tractor Trailer Training School of CT-Bridgeport,Bridgeport,06608,,0.672131148,0.769361702
6996,Gemini School of Visual Arts & Communication,Cedar Park,78613,,PrivacySuppressed,PrivacySuppressed
6997,Designer Barber & Stylist School,Ft Smith,72903-3753,,,
6998,Paul Mitchell the School-Woodbridge,Woodbridge,22192,,PrivacySuppressed,PrivacySuppressed
6999,College of the Muscogee Nation,Okmulgee,74447-0917,,,
7000,The Salon Professional Academy-Huntsville,Huntsville,35816,,,
7001,Midwives College of Utah,Salt Lake City,84106,,,
7002,Aspen Beauty Academy of Laurel,Laurel,20724,,PrivacySuppressed,PrivacySuppressed
7003,M T Training Center,Grand Prairie,75150-5153,,,
7004,Berks Career & Technology Center,Leesport,19533-9112,,,
7005,Future Generations Graduate School,Franklin,26807-0000,,,
7006,Carthage R9 School District-Carthage Technical Center,Carthage,64836-1332,,,
7007,Grace Mission University,Fullerton,92833-3860,,PrivacySuppressed,PrivacySuppressed
7008,PCCTI IT and Healthcare,Oak Brook,60523-1234,,PrivacySuppressed,PrivacySuppressed
7009,Sotheby's Institute of Art-NY,New York,10022-6717,,,
7010,Top Nails & Hair Beauty School,Taylorsville,84118-0000,,,
7011,Radians College,Washington,20005-3542,,PrivacySuppressed,PrivacySuppressed
7012,Santa Ana Beauty College,Santa Ana,92706-2321,,,
7013,Shepherds College,Union Grove,53182-1527,,PrivacySuppressed,PrivacySuppressed
7014,Woodruff Medical Training and Testing,Tucker,30084,,,
7015,Helms College,Macon,31206-5309,,,
7016,American Academy of Personal Training,New York,10013,,,
7017,Ukiah Adult School,Ukiah,95482-3865,,PrivacySuppressed,PrivacySuppressed
7018,Riverside County Office of Education-School of Career Education,Indio,92201,,,
7019,Institute of Health Sciences,Hunt Valley,21031-1408,,PrivacySuppressed,PrivacySuppressed
7020,Mid-South Christian College,Memphis,38118-3151,,PrivacySuppressed,PrivacySuppressed
7021,Advanced Computing Institute,Los Angeles,90010-3911,,,
7022,New York Institute of Beauty,Islandia,11749-1479,,,
7023,Ultrasound Medical Institute,Royal Palm Beach,33411,,,
7024,Beautiful You School of Nail Technology,Cedar City,84721,,,
7025,Harmon's Beauty School,Landover,20785-2135,,,
7026,Xavier College School of Nursing,Stockton,95202-1332,,PrivacySuppressed,PrivacySuppressed
7027,Lawrence & Company College of Cosmetology,Hanford,93230-4102,,,
7028,Cactus Academy,Garden City,11530-3402,,,
7029,Kaizen Beauty Academy,Pembroke Pines,33024-6609,,,
7030,Southern Texas Careers Academy,McAllen,78504-2569,,,
7031,Sharp Edgez Barber Institute,Rochester,14620-0000,,,
7032,The Salon Professional Academy-Nashville,Nashville,37214-2163,,PrivacySuppressed,PrivacySuppressed
7033,Cosmotech School of Cosmetology,Westbrook,04092-2878,,,
7034,Prestige Health & Beauty Sciences Academy,North Miami Beach,33160-4102,,,
7035,Grace College of Barbering,Greenville,27834,,,
7036,California Career Institute,Garden Grove,92840-2816,,,
7037,Cosmo Factory Cosmetology Academy,Santa Cruz,95060-4401,,,
7038,Grace School of Theology,Conroe,77384-4894,,,
7039,Yeshiva Gedolah Kesser Torah,Monsey,10952-2127,,PrivacySuppressed,PrivacySuppressed
7040,Universal Training Institute,Perth Amboy,08861-4106,,,
7041,Yeshiva Yesodei Hatorah,Lakewood,08701-4946,,PrivacySuppressed,PrivacySuppressed
7042,Rizzieri Institute,Voorhees,08043-1911,,,
7043,Bonnie Joseph Academy of Cosmetology and Barbering,Heber City,84032-2044,,,
7044,Healthcare Training Institute,Kenner,70062-7630,,,
7045,W Academy of Salon and Spa,Danville,94526,,,
7046,Boca Beauty Academy,Boca Raton,33434-4178,,PrivacySuppressed,PrivacySuppressed
7047,United Medical and Business Institute,East Point,30344-6977,,,
7048,Paul Mitchell the School-Jersey Shore,Brick,08723-3413,,,
7049,City Pointe Beauty Academy,Webb City,64870-2502,,PrivacySuppressed,PrivacySuppressed
7050,The Chrysm Insitute of Esthetics,Virginia Beach,23462-2980,,PrivacySuppressed,PrivacySuppressed
7051,National Personal Training Institute of Columbus,Columbus,43235-5739,,,
7052,Bly's School of Cosmetology,Gainesville,32601-4021,,,
7053,Toni & Guy Hairdressing Academy-Manteca,Manteca,95337-5703,,,
7054,Belle Academy of Cosmetology,Waterbury,06704-1035,,,
7055,Dorsey Business Schools-Lansing,Lansing,48911-5744,,0.565536723,0.506361323
7056,ITT Technical Institute-Pensacola,Pensacola,32504-6638,,0.403152496,0.452518746
7057,ITT Technical Institute-San Antonio East,San Antonio,78218-1527,,0.403152496,0.452518746
7058,MedTech Institute-Orlando Campus,Orlando,32826-4906,,0.50137931,0.38125
7059,Tulsa Welding School-Tulsa,Tulsa,74104-3909,,0.539007092,0.615260613
7060,Empire Beauty School-Augusta,Augusta,30907-4122,,0.448473282,0.533333333
7061,South University-High Point,High Point,27265-8320,,0.100659593,0.112386595
7062,Empire Beauty School-Vernon Hills,Vernon Hills,60061-1519,,PrivacySuppressed,PrivacySuppressed
7063,Empire Beauty School-Stone Park,Stone Park,60165-1010,,PrivacySuppressed,PrivacySuppressed
7064,Court Reporting Institute of St Louis,Clayton,63105-3329,,PrivacySuppressed,PrivacySuppressed
7065,Ohio Business College-Dayton,Dayton,45417-4094,,0.465753425,0.275449102
7066,Empire Beauty School-Rochester,Rochester,14626-3461,,0.518896834,0.62295082
7067,American Career College-Long Beach,Long Beach,90802-3174,,0.708333333,0.696815287
7068,Ross Medical Education Center-Kokomo,Kokomo,46902-3650,,PrivacySuppressed,PrivacySuppressed
7069,Ross Medical Education Center-Erlanger,Erlanger,41018-1279,,0.773366419,0.641025641
7070,Ross Medical Education Center-Charleston,Charleston,25304-2816,,0.706122449,0.728571429
7071,L'Ecole Culinaire-Kansas City,Kansas City,64112-2110,,0.405714286,0.45945946
7072,Utah College of Massage Therapy-Houston,Houston,77040-6307,,0.60325477,0.548076923
7073,InterCoast Colleges-Fairfield,Fairfield,94534-6085,,0.6232493,0.64987715
7074,Vatterott College-ex'treme Institute by Nelly-St Louis,St. Louis,63102-2115,,0.409617613,0.463481856
7075,Southern Careers Institute-San Antonio,San Antonio,78238-4114,,0.564473684,0.43035343
7076,College of Business and Technology-Miami Gardens,Miami Gardens,33014-6338,,0.496688742,0.776845638
