INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Sanford-Brown Institute,Springfield,01104-3042,,0.603932584,0.58125
Sanford-Brown Institute-Landover,Landover,20785,,0.551327434,0.629228687
Sanford-Brown Institute-White Plains,White Plains,10604-2910,,0.603932584,0.58125
Sanford-Brown Institute-Garden City,Garden City,11530,,0.521042084,0.517985612
Great Plains Technology Center,Lawton,73505-8399,,PrivacySuppressed,PrivacySuppressed
Montebello Beauty College,Montebello,90640,,0.413793103,0.583333333
Roane-Jackson Technical Center,Leroy,25252-9700,,PrivacySuppressed,PrivacySuppressed
Iverson Business School,Arlington,76010,,PrivacySuppressed,PrivacySuppressed
Career Academy Inc,Texarkana,75501,,PrivacySuppressed,PrivacySuppressed
Lawrence County Career and Technical Center-Practical Nursing Program,New Castle,16101-5099,,PrivacySuppressed,PrivacySuppressed
Pioneer Technology Center,Ponca City,74601,,PrivacySuppressed,PrivacySuppressed
Portage Lakes Career Center,Uniontown,44685,,PrivacySuppressed,PrivacySuppressed
Eastern College of Health Vocations-New Orleans,New Orleans,70123,,0.517894737,0.577777778
Bell Mar Beauty College,Cicero,60804,,PrivacySuppressed,PrivacySuppressed
Cannella School of Hair Design-Chicago,Chicago,60639-4828,,PrivacySuppressed,PrivacySuppressed
CANNELLA SCHOOL OF HAIR DESIGN,CHICAGO,60621-1812,,PrivacySuppressed,PrivacySuppressed
Healthstaff Training Institute Inc,Santa Ana,92705,,PrivacySuppressed,PrivacySuppressed
Florida Career College-Clearwater,Clearwater,33759,,0.605633803,0.683168317
Caddo Kiowa Technology Center,Fort Cobb,73038-0190,,PrivacySuppressed,PrivacySuppressed
Brightwood College-San Antonio-San Pedro,San Antonio,78216-1899,,0.66894198,0.607142857
Center for Instruction Technology & Innovation (CiTi),Mexico,13114,,PrivacySuppressed,PrivacySuppressed
Le Cordon Bleu College of Culinary Arts-Austin,Austin,78758,,PrivacySuppressed,PrivacySuppressed
The Art Institute of New York City,New York,10018,,0.532019704,0.531764706
Paris II Educational Center,Gladstone,64118,,0.510638298,0.5
International School of Skin Nailcare & Massage Therapy,Atlanta,30342,,0.46875,0.747252747
Palomar Institute of Cosmetology,San Marcos,92078,,PrivacySuppressed,PrivacySuppressed
Southern Oklahoma Technology Center,Ardmore,73401,,PrivacySuppressed,PrivacySuppressed
Vista College,El Paso,79925-2021,,0.488372093,0.490909091
Autry Technology Center,Enid,73703-2506,,PrivacySuppressed,PrivacySuppressed
Greene County Vocational School District,Xenia,45385-9545,,PrivacySuppressed,PrivacySuppressed
Davis H Hart Mexico Area Vocational Technical School,Mexico,65265-1898,,PrivacySuppressed,PrivacySuppressed
Remington College-Denver Campus,Lakewood,80215-5501,,0.546995378,0.568106312
SIERRA ACADEMY OF AERONAUTICS-AIRLINE TRAIN CENTER,OAKLAND,94614,,0.598455599,0.573839662
Canadian Valley Technology Center,El Reno,73036-9117,,PrivacySuppressed,PrivacySuppressed
Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes Barre,18705-0699,,PrivacySuppressed,PrivacySuppressed
Clearfield Beauty Academy,Clearfield,16830,,PrivacySuppressed,PrivacySuppressed
Mayo Clinic Graduate School of Biomedical Sciences,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
American Beauty Institute,McAlester,74501,,PrivacySuppressed,PrivacySuppressed
Meridian Technology Center,Stillwater,74074-1899,,PrivacySuppressed,PrivacySuppressed
Waynesville Career Center,Waynesville,65583,,PrivacySuppressed,PrivacySuppressed
Connecticut Institute of Hair Design,Wolcott,06716,,PrivacySuppressed,PrivacySuppressed
Decker College Inc,Louisville,40203,,0.602040816,0.518518519
Capitol School of Hairstyling and Esthetics,Omaha,68137-2325,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Roosevelt Park,Roosevelt Park,49441,,0.537190083,0.704761905
Ross Medical Education Center-Kentwood,Kentwood,49508,,0.647727273,0.795918367
City College Inc,Moore,73160-5544,,0.583333333,0.581967213
East Metro Opportunities Industrialization Center,Saint Paul,55104-3435,,PrivacySuppressed,PrivacySuppressed
Cloyd's Barber School 2 Inc,Monroe,71202,,PrivacySuppressed,PrivacySuppressed
Universal Technical Institute of Illinois Inc,Lisle,60532-0000,,0.688821752,0.691756272
Pennsylvania College of Technology,Williamsport,17701-5799,,0.34875,0.403225807
Commonwealth Institute of Funeral Service,Houston,77090-5918,,0.756097561,0.657894737
Delta College of Arts & Technology,Baton Rouge,70806-1529,,PrivacySuppressed,PrivacySuppressed
InterCoast Colleges-Anaheim,Anaheim,92805,,0.52866242,0.527472528
Stone Child College,Box Elder,59521-9796,,PrivacySuppressed,PrivacySuppressed
New York Academy of Art,New York,10013-2911,,,
Suffolk County Community College,Selden,11784-2899,,0.134243459,0.096885813
Las Positas College,Livermore,94551-7650,,PrivacySuppressed,PrivacySuppressed
Blades School of Hair Design,California,20619,,PrivacySuppressed,PrivacySuppressed
Altamaha Technical College,Jesup,31545,,PrivacySuppressed,PrivacySuppressed
North Metro Technical College,Acworth,30102-3012,,PrivacySuppressed,PrivacySuppressed
Ogeechee Technical College,Statesboro,30458,,PrivacySuppressed,PrivacySuppressed
Remington College-Mobile Campus,Mobile,36609,,0.483914209,0.491961415
Everest College-Aurora,Aurora,80012-5692,,0.420224719,0.341463415
Southern Technical College,Fort Myers,33907-1108,,0.321022727,0.341463415
Mercy-St Luke's School of Radiologic Technology,Cedar Rapids,52402,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Norwood,Norwood,02062-3932,,0.322727273,0.404118404
Southwest Acupuncture College-Santa Fe,Santa Fe,87505,,PrivacySuppressed,PrivacySuppressed
DRAKE BUSINESS SCHOOL-STATEN ISLAND,STATEN ISLAND,10306,,PrivacySuppressed,PrivacySuppressed
Northwest Technology Center-Alva,Alva,73717,,PrivacySuppressed,PrivacySuppressed
Mercer County Career Center,Mercer,16137,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Knoxville,Knoxville,37923,,0.251748252,0.222385862
ITT Technical Institute-Austin,Austin,78723,,0.338877339,0.452554745
ITT Technical Institute-Houston North,Houston,77090,,0.338877339,0.452554745
California State University-San Marcos,San Marcos,92096-0001,,0.048048048,0.053164557
Argosy University-Hawaii,Honolulu,96813,,0.545454546,0.52
Temple Baptist Seminary,Chattanooga,37404,,,
Baptist Theological Seminary at Richmond,Henrico,23228,,,
International Institute of the Americas,Phoenix,85033-3169,,0.446490219,0.436123348
Brightwood College-Modesto,Salida,95368,,0.666666667,0.687861272
Kaplan University-Des Moines Campus,Urbandale,50323,,0.387434555,0.488421053
Hairmasters Institute of Cosmetology,Bloomington,61701,,PrivacySuppressed,PrivacySuppressed
Tricoci University of Beauty Cuture LLC-Bloomington,Bloomington,47404,,PrivacySuppressed,PrivacySuppressed
Pinnacle Career Institute-Lawrence,Lawrence,66046-2703,,PrivacySuppressed,PrivacySuppressed
Interactive College of Technology-Newport,Newport,41071,,PrivacySuppressed,PrivacySuppressed
McCann School of Business & Technology,Monroe,71201,,0.614814815,0.683544304
Empire Beauty School-Lowell,Lowell,01852,,0.363636364,0.432098765
Ross Medical Education Center-Taylor,Taylor,48180,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-Livonia,Livonia,48154,,PrivacySuppressed,PrivacySuppressed
McNally Smith College of Music,Saint Paul,55101-2220,,0.583333333,0.56043956
Allied Health Careers,Austin,78735,,0.455782313,0.470967742
National Tractor Trailer School Inc-Liverpool,Liverpool,13088-0208,,0.849420849,0.772277228
Interactive Learning Systems,Dallas,75247,,PrivacySuppressed,PrivacySuppressed
Interactive College of Technology,Houston,77081-3007,,PrivacySuppressed,PrivacySuppressed
International Academy of Design and Technology,Fairmont,26554,,0.28990228,0.335616438
Star Career Academy-Brick,Brick,08701-7182,,0.651162791,0.50617284
Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,Pittsburgh,15222-3500,,0.598445596,0.656514382
New Castle Beauty Academy,New Castle,16101,,0.435897436,0.672131148
NorthWest Arkansas Community College,Bentonville,72712-5091,,PrivacySuppressed,PrivacySuppressed
CET-Oakland,Oakland,94621,,0.122689076,0.128911139
Madera Beauty College,Madera,93637,,PrivacySuppressed,PrivacySuppressed
Occupational Training Services Inc,San Diego,92120,,,
THE RIGHT WAY ADULT LEARNING CENTER,GARDENA,90248,,,
Colorado Heights University,Denver,80236-2711,,,
Brewster Technical College,Tampa,33602-2196,,PrivacySuppressed,PrivacySuppressed
Hodges University,Naples,34119-7932,,0.295238095,0.4
St Petersburg Theological Seminary,Saint Petersburg,33708-3116,,PrivacySuppressed,PrivacySuppressed
Everest University-Lakeland,Lakeland,33801,,0.267686425,0.268774704
Argosy University-Atlanta,Atlanta,30328,,0.545454546,0.52
Capital Area School of Practical Nursing,Springfield,62712-3803,,PrivacySuppressed,PrivacySuppressed
Hair Professionals Career College,Palos Hills,60465,,PrivacySuppressed,PrivacySuppressed
KANKAKEE ACADEMY OF HAIR DESIGN,CHICAGO,60639-482,,PrivacySuppressed,PrivacySuppressed
Hannibal Career and Technical Center,Hannibal,63401-2285,,PrivacySuppressed,PrivacySuppressed
Patsy and Robs Academy of Beauty-St Ann,Saint Ann,63074-2214,,0.439393939,0.476190476
Carolina Beauty College 4,Charlotte,28215,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Bloomfield,Bloomfield,07003,,0.276595745,0.350515464
INTERNATIONAL INSTITUTE OF CHINESE MEDICINE,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
Southwest Technology Center,Altus,73521,,PrivacySuppressed,PrivacySuppressed
Western Area Career & Technology Center,Canonsburg,15317,,PrivacySuppressed,PrivacySuppressed
Daymar College-Clarksville,Clarksville,37040,,PrivacySuppressed,PrivacySuppressed
Nossi College of Art,Madison,37115,,PrivacySuppressed,PrivacySuppressed
Seguin Beauty School-New Braunfels,New Braunfels,78130,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Norfolk,Norfolk,23513,,0.322727273,0.404118404
Pima Medical Institute-Seattle,Seattle,98115,,0.48199446,0.501133787
Mineral County Vocational Technical Center,Keyser,26726,,PrivacySuppressed,PrivacySuppressed
Hypnosis Motivation Institute,Tarzana,91356-4159,,0.603174603,0.513043478
Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,,0.038659794,0.024271845
Martinez Adult Education,Martinez,94553-3298,,PrivacySuppressed,PrivacySuppressed
Everest College-West Los Angeles,Los Angeles,90034-3169,,0.708987161,0.662768031
Thanh Le College School of Cosmetology,Garden Grove,92840,,PrivacySuppressed,PrivacySuppressed
Southeastern Technical College,Vidalia,30474,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Malden,Malden,02148,,PrivacySuppressed,PrivacySuppressed
Massachusetts School of Law,Andover,01810,,PrivacySuppressed,PrivacySuppressed
Dahls College of Beauty,Great Falls,59401-3731,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Albuquerque,Albuquerque,87109,,0.513274336,0.418918919
Community Services Division-Alliance City,Alliance,44601,,PrivacySuppressed,PrivacySuppressed
Harrisburg Area Community College-Lancaster,Lancaster,17602,,0.149122807,0.081743869
Harrisburg Area Community College-Lebanon,Lebanon,17042-5235,,0.149122807,0.081743869
INTERNATIONAL INSTITUTE OF HAIR DESIGN,TAYLORSVILLE,84118,,PrivacySuppressed,PrivacySuppressed
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,,0.72666025,0.639821029
Erwin Technical College,Tampa,33610-8299,,0.216,0.186046512
Rosel School of Cosmetology,Chicago,60659,,PrivacySuppressed,PrivacySuppressed
Worsham College of Mortuary Science,Wheeling,60090-2646,,PrivacySuppressed,PrivacySuppressed
Bryan University,Springfield,65804,,0.672727273,0.592592593
Toledo Academy of Beauty Culture-North,Toledo,43612-2822,,PrivacySuppressed,PrivacySuppressed
Oregon College of Oriental Medicine,Portland,97209,,,
Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,,PrivacySuppressed,PrivacySuppressed
Northwest Educational Center,Houston,77092,,,
Sebring Career Schools-Houston,Houston,77083,,PrivacySuppressed,PrivacySuppressed
PCI Health Training Center,Dallas,75247-4720,,0.47148289,0.56626506
Windham Memorial Hospital-Radiologic Technology Program,Willimantic,06226-2040,,PrivacySuppressed,PrivacySuppressed
Miami-Jacobs Career College,Akron,44333,,0.160714286,0.170634921
Miami-Jacobs Career College-Columbus,Columbus,43215,,0.160714286,0.170634921
Bryant & Stratton College-Eastlake,Eastlake,44095,,PrivacySuppressed,PrivacySuppressed
Alabama State College of Barber Styling,Gardendale,35071,,PrivacySuppressed,PrivacySuppressed
Fortis College,Mobile,36608,,PrivacySuppressed,PrivacySuppressed
Arkansas Beauty School,Conway,72032,,PrivacySuppressed,PrivacySuppressed
Academy of Radio Broadcasting-Phoenix,Phoenix,85008,,0.647058824,0.617977528
Everest College-Ontario,Ontario,91761-2338,,0.684210526,0.596153846
Heald College-Stockton,Stockton,95210,,PrivacySuppressed,PrivacySuppressed
Heald College-Hayward,Hayward,94545,,0.215811966,0.210332103
CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,,PrivacySuppressed,PrivacySuppressed
Modern Technology School,Fountain Valley,92708-9821,,0.631578947,0.533333333
National Career Education,Rancho Cordova,95670,,0.657777778,0.631944444
Everest College-Anaheim,Anaheim,92801-5229,,0.614973262,0.702479339
North-West College-Glendale,Glendale,91203,,0.851449275,0.808988764
Everest College-City of Industry,City of Industry,91746-1023,,0.708987161,0.662768031
Fremont College,Cerritos,90703,,0.561797753,0.5375
Pomona Unified School District Adult and Career Education,Pomona,91766-1233,,PrivacySuppressed,PrivacySuppressed
Simi Valley Adult School and Career Institute,Simi Valley,93065,,PrivacySuppressed,PrivacySuppressed
Maric College-Anaheim,Anaheim,92805,,0.284722222,0.294117647
UNITED EDUCATION INSTITUTE-SAN BERNARDINO CAMPUS,San Bernardino,92408,,0.677460318,0.718641719
University of Phoenix-Online Campus,Phoenix,85034-7209,,0.186698378,0.181800237
University of Phoenix-San Diego Campus,San Diego,92123-2658,,0.186698378,0.181800237
Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
IBMC College,Fort Collins,80525,,0.560240964,0.352941177
Xenon International Academy-Denver,Aurora,80014,,PrivacySuppressed,PrivacySuppressed
Academy of Cosmetology,Merritt Island,32953,,PrivacySuppressed,PrivacySuppressed
Career Training Institute,Orlando,32804,,0.458498024,0.510869565
COOPER CAREER INSTITUTE,WEST PALM BEACH,33409,,0.50209205,0.333333333
ITT Technical Institute-Lake Mary,Lake Mary,32746,,0.305555556,0.457943925
KEISER COLLEGE-MELBOURNE,MELBOURNE,32901,,0.438893159,0.463121784
Sunstate Academy,Clearwater,33765-2702,,PrivacySuppressed,PrivacySuppressed
Heritage Institute-Jacksonville,Jacksonville,32216,,PrivacySuppressed,PrivacySuppressed
Melbourne Beauty School,Melbourne,32935,,PrivacySuppressed,PrivacySuppressed
Fortis College-Smyrna,Smyrna,30080-7630,,0.463888889,0.55
Remington College-Honolulu Campus,Honolulu,96813-2811,,0.546995378,0.568106312
AMERICAN COLLEGE HAWAII,Honolulu,96814,,0.797468354,0.779661017
Vatterott College-Des Moines,Des Moines,50321,,0.254237288,0.47826087
Brown Mackie College-Quad Cities,Bettendorf,52722,,0.356435644,0.32460733
ETI School of Skilled Trades,Blue Island,60406-2606,,0.79835391,0.767676768
Pivot Point Academy-Bloomingdale,Bloomingdale,60108-0000,,0.725663717,0.781818182
CHARLES A PROSSER SCHOOL OF TECHNOLOGY,NEW ALBANY,47150,,,
Xenon International Academy-Kansas City,Olathe,66061,,0.450450451,0.659574468
Baton Rouge College,Baton Rouge,70806,,PrivacySuppressed,PrivacySuppressed
Domestic Health Care Institute,Baton Rouge,70808-3224,,PrivacySuppressed,PrivacySuppressed
Jonesville Beauty School,Vidalia,71373-3358,,PrivacySuppressed,PrivacySuppressed
Brookfield Area Career Center,Brookfield,64628,,PrivacySuppressed,PrivacySuppressed
New England Hair Academy,Malden,02148,,PrivacySuppressed,PrivacySuppressed
Rob Roy Academy-Worcester,Worcester,01609,,0.62295082,0.571428571
Upper Cape Cod Regional Technical School,Bourne,02532,,PrivacySuppressed,PrivacySuppressed
All-State Career-Baltimore,Baltimore,21224,,,
New England School of Communications,Bangor,04401,,PrivacySuppressed,PrivacySuppressed
Everest Institute-Kalamazoo,Kalamazoo,49009,,0.650190114,0.638418079
Mr Davids School of Cosmetology Ltd,Flint,48507-2544,,PrivacySuppressed,PrivacySuppressed
Ser Business and Technical Institute,Detroit,48210-2095,,PrivacySuppressed,PrivacySuppressed
Adler Graduate School,Richfield,55423,,,
NATIVE AMERICAN EDUCATIONAL SERVICES-TWIN CITIES,MINNEAPOLIS,55406,,PrivacySuppressed,PrivacySuppressed
Excelsior Springs Area Career Center,Excelsior Springs,64024,,PrivacySuppressed,PrivacySuppressed
Lebanon Technology and Career Center,Lebanon,65536,,,
Final Touch Beauty School,Meridian,39307,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Jackson,Jackson,39204,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Goldsboro,Goldsboro,27534,,PrivacySuppressed,PrivacySuppressed
Universal College of Beauty,Charlotte,28216,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Moorestown,Moorestown,08057,,0.662824208,0.606534091
Monmouth County Vocational School District,Freehold,07728-5033,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute,Mt. Laurel,08054,,0.535580524,0.586715867
Harrison Career Institute-Oakhurst,Oakhurst,07755,,0.537313433,0.514285714
Brightwood College-Las Vegas,Las Vegas,89102,,0.696261682,0.630952381
