,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
6182,Georgia Gwinnett College,Lawrenceville,30043,,0.227272727,0.255813954
6183,Phoenix Institute of Herbal Medicine & Acupuncture,Phoenix,85012,,PrivacySuppressed,PrivacySuppressed
6184,Tucson College of Beauty,Tucson,85705,,PrivacySuppressed,PrivacySuppressed
6185,California Career College,Canoga Park,91303-2006,,PrivacySuppressed,PrivacySuppressed
6186,Palladium Technical Academy,Temple City,91780,,PrivacySuppressed,PrivacySuppressed
6187,Palace Beauty College,Los Angeles,90006,,PrivacySuppressed,PrivacySuppressed
6188,National Polytechnic College,Commerce,90040,,PrivacySuppressed,PrivacySuppressed
6189,American Career College-Ontario,Ontario,91764,,0.739059968,0.650485437
6190,Asher College,Sacramento,95825,,0.666666667,0.621621622
6191,American Institute of Massage Therapy,Santa Ana,92705-5445,,PrivacySuppressed,PrivacySuppressed
6192,University of East-West Medicine,Sunnyvale,94085-3922,,PrivacySuppressed,PrivacySuppressed
6193,Blake Austin College,Vacaville,95687,,PrivacySuppressed,PrivacySuppressed
6194,Mojave Barber College,Victorville,92395,,PrivacySuppressed,PrivacySuppressed
6195,Cuttin' Up Beauty Academy,Denver,80220,,PrivacySuppressed,PrivacySuppressed
6196,Aviator College of Aeronautical Science and Technology,Fort Pierce,34946,,PrivacySuppressed,PrivacySuppressed
6197,Total International Career Institute,Hialeah,33012-4836,,PrivacySuppressed,PrivacySuppressed
6198,Trendsetters School of Beauty & Barbering,Jacksonville,32205,,PrivacySuppressed,PrivacySuppressed
6199,CDA Technical Institute,Jacksonville,32208,,PrivacySuppressed,PrivacySuppressed
6200,American Institute of Beauty,Largo,33771,,0.527777778,0.45945946
6201,North Florida Cosmetology Institute Inc,Tallahassee,32312,,PrivacySuppressed,PrivacySuppressed
6202,Florida Academy of Health & Beauty,Oakland Park,33311,,PrivacySuppressed,PrivacySuppressed
6203,Augusta School of Massage,Evans,30809,,PrivacySuppressed,PrivacySuppressed
6204,ATA College,Louisville,40223,,0.716129032,0.692307692
6205,SUM Bible College and Theological Seminary,Oakland,94603,,PrivacySuppressed,PrivacySuppressed
6206,Compass Career College,Hammond,70403,,PrivacySuppressed,PrivacySuppressed
6207,Hair Expressions Academy,Rockville,20852,,PrivacySuppressed,PrivacySuppressed
6208,Nuvo College of Cosmetology,Norton Shores,49441,,PrivacySuppressed,PrivacySuppressed
6209,WellSpring School of Allied Health-Kansas City,Kansas City,64114-3313,,PrivacySuppressed,PrivacySuppressed
6210,Hair Academy 110,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
6211,Healing Touch Career College,Hattiesburg,39402,,PrivacySuppressed,PrivacySuppressed
6212,The Salon Professional Academy-Fargo,Fargo,58103,,PrivacySuppressed,PrivacySuppressed
6213,Massage Therapy Trainining Institute,Las Cruces,88005,,PrivacySuppressed,PrivacySuppressed
6214,Institute of Professional Careers,Las Vegas,89119,,PrivacySuppressed,PrivacySuppressed
6215,Elite Academy of Beauty Arts,Brooklyn,11223,,PrivacySuppressed,PrivacySuppressed
6216,Aveda Institute-New York,New York,10013,,PrivacySuppressed,PrivacySuppressed
6217,Brookline College-Oklahoma City,Oklahoma City,73114,,PrivacySuppressed,PrivacySuppressed
6218,Northwest Regional Technology Institute,Erie,16508-2820,,PrivacySuppressed,PrivacySuppressed
6219,National Massage Therapy Institute,Philadelphia,19116,,0.684931507,0.713333333
6220,MyrAngel Beauty Institute,San Lorenzo,00754,,PrivacySuppressed,PrivacySuppressed
6221,Institute of Hair Design,Adamsville,38310,,PrivacySuppressed,PrivacySuppressed
6222,Tennessee Career Institute,Columbia,38401,,PrivacySuppressed,PrivacySuppressed
6223,Texas Health School,Houston,77079,,PrivacySuppressed,PrivacySuppressed
6224,Mai-trix Beauty College,Houston,77040,,PrivacySuppressed,PrivacySuppressed
6225,North West Beauty School,Houston,77091,,PrivacySuppressed,PrivacySuppressed
6226,Paul Mitchell the School-Logan,Logan,84321,,PrivacySuppressed,PrivacySuppressed
6227,Careers Unlimited,Orem,84058,,PrivacySuppressed,PrivacySuppressed
6228,Mountainland Applied Technology College,Lehi,84043,,PrivacySuppressed,PrivacySuppressed
6229,Avi Career Training,Great Falls,22066,,PrivacySuppressed,PrivacySuppressed
6230,Yakima Beauty School,Yakima,98901,,PrivacySuppressed,PrivacySuppressed
6231,Mountain State School of Massage,Charleston,25304,,PrivacySuppressed,PrivacySuppressed
6232,Doane University-Graduate and Professional Studies,Lincoln,68504,,0.529953917,0.387978142
6233,Shorter University-College of Adult & Professional Programs,Marietta,30067,,0.506097561,0.40647482
6234,The Art Institute of Indianapolis,Indianapolis,46268,,0.307121662,0.304455446
6235,Eastern International College-Belleville,Belleville,07109,,0.569131833,0.52631579
6236,San Joaquin Valley College-Online,Visalia,93277-9528,,0.600576784,0.595155709
6237,San Joaquin Valley College-Rancho Cordova,Rancho Cordova,95670,,0.600576784,0.595155709
6238,Illinois School of Health Careers-O'Hare Campus,Chicago,60603,,0.656050955,0.529411765
6239,MedTech College,Indianapolis,46250,,0.570904646,0.4
6240,Broken Arrow Beauty College-Tulsa,Tulsa,74133,,PrivacySuppressed,PrivacySuppressed
6241,Universal Technical Institute of Northern California Inc,Sacramento,95834,,0.705583756,0.715980025
6242,ITT Technical Institute-Charlotte South,Charlotte,28217,,0.27284264,0.385719683
6243,ITT Technical Institute-Clovis,Clovis,93612,,0.27284264,0.385719683
6244,ITT Technical Institute-Dunmore,Dunmore,18512,,0.27284264,0.385719683
6245,ITT Technical Institute-Swartz Creek,Swartz Creek,48473,,0.27284264,0.385719683
6246,ITT Technical Institute-Lexington,Lexington,40509,,0.27284264,0.385719683
6247,ITT Technical Institute-Maumee,Maumee,43537,,0.27284264,0.385719683
6248,ITT Technical Institute-Oklahoma City,Oklahoma City,73118,,0.27284264,0.385719683
6249,ITT Technical Institute-Tulsa,Tulsa,74134,,0.27284264,0.385719683
6250,University of Phoenix-Omaha Campus,Omaha,68154-5258,,0.203170041,0.200926898
6251,University of Phoenix-Northwest Arkansas Campus,Rogers,72756-9615,,0.203170041,0.200926898
6252,University of Phoenix-Northwest Indiana Campus,Merrillville,46410-6687,,0.203170041,0.200926898
6253,University of Phoenix-Madison Campus,Madison,53718-2416,,0.203170041,0.200926898
6254,University of Phoenix-South Carolina,Columbia,29223-5727,,0.203170041,0.200926898
6255,Argosy University-The Art Institute of California-Inland Empire,San Bernardino,92408-2800,,0.189534405,0.183673469
6256,National American University-Zona Rosa,Kansas City,64153-1934,,0.16442953,0.154639175
6257,West Hills College-Lemoore,Lemoore,93245,,0.098081024,0.084745763
6258,Stautzenberger College-Brecksville,Brecksville,44141,,0.448473282,0.455696203
6259,Stone Academy-East Hartford,East Hartford,06108,,0.467315716,0.375
6260,Westwood College-Annandale,Annandale,22003,,0.296758105,0.229213483
6261,Unitech Training Academy-Houma,Houma,70363,,0.460035524,0.297297297
6262,Kaplan College-Milwaukee,Milwaukee,53212,,0.531120332,0.479452055
6263,Miller-Motte Technical College-Madison,Madison,37115,,0.37712766,0.338028169
6264,Rasmussen College-Illinois,Rockford,61108-2513,,0.367724868,0.247747748
6265,Educational Technical College-Recinto de Coamo,Coamo,00769,,PrivacySuppressed,PrivacySuppressed
6266,Educational Technical College-Recinto de san Sebastian,San Sebastian,00769,,PrivacySuppressed,PrivacySuppressed
6267,Argosy University-Denver,Denver,80231,,0.189534405,0.183673469
6268,CollegeAmerica-Colorado Springs,Colorado Springs,80909,,0.379934211,0.237410072
6269,CollegeAmerica-Fort Collins,Fort Collins,80525,,0.379934211,0.237410072
6270,Automotive Training Center-Warminster,Warminster,18974,,PrivacySuppressed,PrivacySuppressed
6271,Sanford-Brown College-West Allis,West Allis,53214,,0.656433978,0.617834395
6272,Empire Beauty School-Milwaukee,Milwaukee,53221,,0.545801527,0.583333333
6273,The Robert B Miller College,Battle Creek,49017,,PrivacySuppressed,PrivacySuppressed
6274,University of Phoenix-Connecticut,Norwalk,06854-1700,,0.203170041,0.200926898
6275,University of Phoenix-Harrisburg Campus,Harrisburg,17112-2894,,0.203170041,0.200926898
6276,University of South Florida-St Petersburg,St. Petersburg,33701-9807,,0.492706993,0.428047968
6277,Triangle Tech Inc-Bethlehem,Bethlehem,18017,,PrivacySuppressed,PrivacySuppressed
6278,DeVry University-Utah,Sandy,84070-2704,,0.142187224,0.112682198
6279,Milan Institute-Clovis,Fresno,93704,,0.606884058,0.634146342
6280,Brio Academy of Fairfield,Fairfield,06825,,0.619047619,0.538461539
6281,Branford Hall Career Institute-Albany Campus,Albany,12205,,0.648312611,0.506349206
6282,Harris School of Business-Linwood Campus,Linwood,08221,,0.634774609,0.477419355
6283,The Art Institute of Tennessee-Nashville,Nashville,37214-3439,,0.27077107,0.241745943
6284,Strayer University-Florida,Tampa,33634,,0.143858856,0.157383605
6285,Pima Medical Institute-Renton,Renton,98057,,0.745641484,0.702552719
6286,College of Business and Technology-Flagler,Miami,33144,,0.229591837,0.739454094
6287,College of Business and Technology-Hialeah,Hialeah,33012,,0.229591837,0.739454094
6288,Miller-Motte College-Cary,Cary,27518-7171,,0.450704225,0.324675325
6289,Miami-Jacobs Career College-Springboro,Springboro,45066,,0.510507881,0.419354839
6290,Dewey University-Juana Diaz,Juana Diaz,00910,,0.022904483,0.015250545
6291,Dewey University-Fajardo,Fajardo,00910,,0.022904483,0.015250545
6292,Dewey University-Arroyo,Arroyo,00910,,0.022904483,0.015250545
6293,Regency Beauty Institute-Independence,Kansas City,64136,,0.605748606,0.619565217
6294,Regency Beauty Institute-St Peters,St. Peters,63376,,0.605748606,0.619565217
6295,Regency Beauty Institute-Peoria,Peoria,61615,,0.605748606,0.619565217
6296,Regency Beauty Institute-Greenwood,Indianapolis,46227,,0.605748606,0.619565217
6297,Regency Beauty Institute-Mehlville,Mehlville,63129,,0.605748606,0.619565217
6298,Regency Beauty Institute-Duluth,Duluth,55811,,0.605748606,0.619565217
6299,Regency Beauty Institute-Fairview Heights,Fairview Heights,62208,,0.605748606,0.619565217
6300,Regency Beauty Institute-Champaign,Champaign,61822,,0.605748606,0.619565217
6301,Regency Beauty Institute-Olathe,Olathe,66062,,0.605748606,0.619565217
6302,The College of Health Care Professions-San Antonio,San Antonio,78229,,0.706982544,0.64
6303,Everest Institute-South Plainfield,South Plainfield,07080,,0.6360276,0.562318841
6304,Kaplan Career Institute-Detroit,Detroit,48202,,0.581526104,0.578823529
6305,Daymar College-Madisonville,Madisonville,42431,,0.38701623,0.224043716
6306,Brittany Beauty School,Bronx,10458,,PrivacySuppressed,PrivacySuppressed
6307,Lincoln Technical Institute-Whitestone,Whitestone,11357,,0.506493507,0.641646489
6308,American Public University System,Charles Town,25414,,0.313118812,0.297354497
6309,Huntsville Bible College,Huntsville,35811-1632,,PrivacySuppressed,PrivacySuppressed
6310,Beaumont Adult School,Beaumont,92223,,PrivacySuppressed,PrivacySuppressed
6311,Make-up Designory,Burbank,91502-1322,,PrivacySuppressed,PrivacySuppressed
6312,Video Symphony,Burbank,91502,,PrivacySuppressed,PrivacySuppressed
6313,Gnomon School of Visual Effects,Hollywood,90038,,PrivacySuppressed,PrivacySuppressed
6314,Coachella Valley Beauty College,La Quinta,92253,,PrivacySuppressed,PrivacySuppressed
6315,The Academy of Barbering Arts,Van Nuys,91402,,PrivacySuppressed,PrivacySuppressed
6316,Career College of California,Santa Ana,92701,,PrivacySuppressed,PrivacySuppressed
6317,Valley College of Medical Careers,West Hills,91304,,0.546511628,0.47826087
6318,Academy of Natural Therapy Inc,Greeley,80631-9441,,PrivacySuppressed,PrivacySuppressed
6319,Academy Di Capelli-School of Cosmetology,Wallingford,06492,,PrivacySuppressed,PrivacySuppressed
6320,Delaware Learning Institute of Cosmetology,Dagsboro,19939,,PrivacySuppressed,PrivacySuppressed
6321,Dragon Rises College of Oriental Medicine,Gainesville,32601,,PrivacySuppressed,PrivacySuppressed
6322,Palm Beach Academy of Health & Beauty,Lake Park,33403,,PrivacySuppressed,PrivacySuppressed
6323,SABER College,Miami,33134,,PrivacySuppressed,PrivacySuppressed
6324,Taylor College,Belleview,34420,,PrivacySuppressed,PrivacySuppressed
6325,Pensacola School of Massage Therapy & Health Careers,Pensacola,32504,,PrivacySuppressed,PrivacySuppressed
6326,Savannah School of Massage Therapy Training,Savannah,31406,,PrivacySuppressed,PrivacySuppressed
6327,Hawaii College of Oriental Medicine,Hilo,96720,,PrivacySuppressed,PrivacySuppressed
6328,Ideal Beauty Academy,Jeffersonville,47130,,PrivacySuppressed,PrivacySuppressed
6329,Success Schools,Merrillville,46410,,PrivacySuppressed,PrivacySuppressed
6330,Louisiana Culinary Institute,Baton Rouge,70816,,PrivacySuppressed,PrivacySuppressed
6331,Bais Medrash Toras Chesed,Lakewood,08701,,PrivacySuppressed,PrivacySuppressed
6332,Center for Natural Wellness School of Massage Therapy,Albany,12205,,PrivacySuppressed,PrivacySuppressed
6333,Ace Institute of Technology,New York,10018,,PrivacySuppressed,PrivacySuppressed
6334,New Age Training,New York,10001-4034,,PrivacySuppressed,PrivacySuppressed
6335,Dayton School of Medical Massage,Dayton,45429,,0.601351351,0.548387097
6336,Northcoast Medical Training Academy,Kent,44240,,PrivacySuppressed,PrivacySuppressed
6337,American Institute of Medical Technology,Tulsa,74146,,PrivacySuppressed,PrivacySuppressed
6338,Carib Technological Institute,Bayamon,00960,,PrivacySuppressed,PrivacySuppressed
6339,ASPIRA Inc of Puerto Rico,Carolina,00987,,PrivacySuppressed,PrivacySuppressed
6340,Visible Music College,Memphis,38103,,PrivacySuppressed,PrivacySuppressed
6341,CCI Training Center-Arlington,Arlington,76011,,0.65,0.666666667
6342,Champion Beauty College,Houston,77068,,PrivacySuppressed,PrivacySuppressed
6343,Professional Careers Institute,Houston,77036,,PrivacySuppressed,PrivacySuppressed
6344,Southeast Texas Career Institute,Silsbee,77656,,PrivacySuppressed,PrivacySuppressed
6345,Southwest Applied Technology College,Cedar City,84720,,PrivacySuppressed,PrivacySuppressed
6346,ImageWorks Academy of Hair Design,Spanish Fork,84660,,PrivacySuppressed,PrivacySuppressed
6347,Academy of Cosmetology,Janesville,53548-3307,,PrivacySuppressed,PrivacySuppressed
6348,Milwaukee Career College,Milwaukee,53222,,PrivacySuppressed,PrivacySuppressed
6349,University of the West,Rosemead,91770,,PrivacySuppressed,PrivacySuppressed
6350,South University-Tampa,Tampa,33614-7095,,0.165221659,0.145067698
6351,Milan Institute of Cosmetology-San Antonio Military,San Antonio,78221,,0.53988604,0.486486487
6352,Brio Academy of Cosmetology-Willimantic,Willimantic,06626,,0.619047619,0.538461539
6353,Averett University-Non-Traditional Programs,Danville,24541,,0.445427729,0.285714286
6354,A.B.I. School of Barbering & Cosmetology of Tribeca Inc.,New York,10007,,PrivacySuppressed,PrivacySuppressed
6355,Paul Mitchell the School-Tampa,Tampa,33625,,0.713548387,0.719101124
6356,Paul Mitchell the School-San Diego,San Diego,92101,,0.713548387,0.719101124
6357,Paul Mitchell the School-Michigan,Sterling Heights,48313,,0.713548387,0.719101124
6358,Paul Mitchell the School-Sherman Oaks,Sherman Oaks,91403,,PrivacySuppressed,PrivacySuppressed
6359,Paul Mitchell the School-Mclean,McLean,22102,,PrivacySuppressed,PrivacySuppressed
6360,Miami-Jacobs Career College-Troy,Troy,45373,,0.510507881,0.419354839
6361,ATI College-Santa Ana,Santa Ana,92701,,PrivacySuppressed,PrivacySuppressed
6362,Blue Cliff College-Houma,Houma,70360,,0.520661157,0.558823529
6363,The Art Institute of Salt Lake City,Draper,84020,,0.307121662,0.304455446
6364,Fortis College-Columbus,Westerville,43081,,0.635156665,0.602446483
6365,Fortis College-Cincinnati,Cincinnati,45246,,0.635156665,0.602446483
6366,Fortis Institute-Baltimore,Baltimore,21244,,0.581599124,0.753001715
6367,The Art Institute of Charleston,Charleston,29401,,0.27077107,0.241745943
6368,Argosy University-The Art Institute of California-Sacramento,Sacramento,95833,,0.189534405,0.183673469
6369,Blue Cliff College-Fayetteville,Fayetteville,72703,,0.682692308,0.64516129
6370,Blue Cliff College-Alexandria,Alexandria,71301,,0.567901235,0.40625
6371,StenoTech Career Institute-Piscataway,Piscataway,08854-3756,,PrivacySuppressed,PrivacySuppressed
6372,Anthem College-Brookfield,Brookfield,53005,,0.610929853,0.406779661
6373,Ultimate Medical Academy-Tampa,Tampa,33612-7237,,0.635330579,0.636690648
6374,Beauty Schools of America-North Miami Beach,North Miami Beach,33162,,0.520998865,0.507936508
6375,Virginia College-Biloxi,Biloxi,39532,,0.305936693,0.44638276
6376,ITT Technical Institute-St Petersburg,Tampa,33634,,0.27284264,0.385719683
6377,ITT Technical Institute-Baton Rouge,Baton Rouge,70817,,0.27284264,0.385719683
6378,ITT Technical Institute-Columbia,Columbia,29210,,0.27284264,0.385719683
6379,ITT Technical Institute-Wichita,Wichita,67226,,0.27284264,0.385719683
6380,ITT Technical Institute-Atlanta,Atlanta,30349,,0.27284264,0.385719683
6381,ITT Technical Institute-Mobile,Mobile,36606,,0.27284264,0.385719683
6382,ITT Technical Institute-Chattanooga,Chattanooga,37411,,0.27284264,0.385719683
6383,ITT Technical Institute-South Bend,South Bend,46635,,0.27284264,0.385719683
6384,Virginia College-Chattanooga,Chattanooga,37411,,0.305936693,0.44638276
6385,Strayer University-Delaware,Newark,19713,,0.143858856,0.157383605
6386,Brite Divinity School,Fort Worth,76129,,0.69953775,0.615384615
6387,Strayer University-Alabama,Birmingham,35243,,0.143858856,0.157383605
6388,Harrison College-Elkhart,Elkhart,46516,,0.34901223,0.268115942
